Table S1. Essentiality classification for genes of the TL data,,,,,
Gene,Insertion Index Score,Log Likelihood Ratio,Essential,Non-essential,Unclear
yibB,"0,289044289","23,16599326",0,1,0
hldD,"0,153269025","10,9223951",0,1,0
waaF,"0,184336199","13,98459119",0,1,0
waaC,"0,225","17,71328442",0,1,0
waaL,"0,269047619","21,50658742",0,1,0
waaU,"0,227188082","17,90698672",0,1,0
waaZ,"0,221830986","17,43163161",0,1,0
waaY,"0,247496423","19,67698646",0,1,0
waaJ,"0,244837758","19,44796801",0,1,0
waaR,"0,264705882","21,14164081",0,1,0
waaB,"0,355555556","28,47797507",0,1,0
waaS,"0,16025641","11,6314222",0,1,0
waaP,"0,30075188","24,12253419",0,1,0
waaG,"0,382222222","30,53686319",0,1,0
waaQ,"0,477294686","37,64104879",0,1,0
waaA,"0,009389671","-16,07781367",1,0,0
coaD,"0,00625","-18,95635603",1,0,0
mutM,"0,256790123","20,47165547",0,1,0
rpmG,"0,101190476","5,0893324",0,1,0
rpmB,"0,004219409","-21,67561417",1,0,0
yicR,"0,254110613","20,24345813",0,1,0
dfp,"0,008190008","-17,05314352",1,0,0
dut,"0,010964912","-14,95854446",1,0,0
slmA,"0,293132328","23,50118643",0,1,0
pyrE,"0,204049844","15,82508443",0,1,0
rph,"0,322175732","25,84747606",0,1,0
yicC,"0,256944444","20,48477596",0,1,0
dinD,"0,278787879","22,31912291",0,1,0
yicG,"0,323624595","25,96302936",0,1,0
ligB,"0,294711824","23,63034848",0,1,0
gmk,"0,003205128","-23,55445252",1,0,0
rpoZ,"0,144927536","10,05783156",0,1,0
spoT,"0,100521574","5,005815705",0,1,0
trmH,"0,273913043","21,91350829",0,1,0
recG,"0,248318924","19,74768164",0,1,0
gltS,"0,253731343","20,21109897",0,1,0
xanP,"0,251436782","20,01501123",0,1,0
yicH,"0,278362573","22,28381655",0,1,0
yicI,"0,274256145","21,94212405",0,1,0
yicJ,"0,263919017","21,07531172",0,1,0
yicT,"0,636363636","48,97151459",0,1,0
setC,"0,535864979","41,87808608",0,1,0
yicL,"0,412337662","32,82343783",0,1,0
nlpA,"0,523809524","41,01306087",0,1,0
yicS,"0,482993197","38,05729994",0,1,0
nepI,"0,272879933","21,82728097",0,1,0
yicN,"0,194260486","14,9196662",0,1,0
yicO,"0,534082397","41,75039359",0,1,0
ade,"0,303338993","24,33252762",0,1,0
uhpT,"0,242816092","19,27329972",0,1,0
uhpC,"0,201515152","15,59217248",0,1,0
uhpB,"0,282102462","22,59375586",0,1,0
uhpA,"0,240270728","19,05273179",0,1,0
ilvN,"0,195876289","15,0702258",0,1,0
ilvB,"0,252220249","20,0820259",0,1,0
ivbL,"0,353535354","28,32054882",0,1,0
tisB,"0,266666667","21,30667237",0,1,0
emrD,"0,239662447","18,99991203",0,1,0
yidF,"0,246987952","19,63324611",0,1,0
yidG,"0,261707989","20,88861639",0,1,0
yidH,"0,235632184","18,64885935",0,1,0
yidI,"0,153333333","10,92898141",0,1,0
yidJ,"0,247657296","19,69081946",0,1,0
yidK,"0,254662005","20,29047638",0,1,0
yidL,"0,44966443","35,60898118",0,1,0
glvG,"0,250306748","19,91823936",0,1,0
glvC,"0,262213977","20,9313825",0,1,0
yidP,"0,259414226","20,69443594",0,1,0
yidE,"0,299638989","24,03205184",0,1,0
ibpB,"0,282051282","22,58952229",0,1,0
ibpA,"0,260869565","20,81769829",0,1,0
yidQ,"0,276276276","22,11040009",0,1,0
yidR,"0,294070513","23,5779288",0,1,0
cbrA,"0,230046948","18,15914808",0,1,0
dgoT,"0,30007734","24,06770233",0,1,0
dgoD,"0,272410792","21,7880934",0,1,0
dgoA,"0,262135922","20,9247869",0,1,0
dgoK,"0,25483504","20,30522501",0,1,0
dgoR,"0,224637681","17,68114969",0,1,0
yidX,"0,296803653","23,80111405",0,1,0
yidA,"0,330873309","26,53917909",0,1,0
yidB,"0,235588972","18,64508504",0,1,0
gyrB,"0,004554865","-21,14968616",1,0,0
recF,"0,267225326","21,35362681",0,1,0
dnaN,"0,005449591","-19,91030829",1,0,0
dnaA,"0,003561254","-22,83639392",1,0,0
rpmH,0,"-172,1619602",1,0,0
rnpA,"0,044444444","-3,71643435",1,0,0
yidD,"0,240310078","19,05614727",0,1,0
yidC,"0,009107468","-16,29639683",1,0,0
mnmE,"0,23003663","18,15823985",0,1,0
tnaC,"0,226666667","17,86088403",0,1,0
tnaA,"0,529661017","41,4333558",0,1,0
tnaB,"0,525641026","41,14469998",0,1,0
mdtL,"0,281462585","22,54081004",0,1,0
yidZ,"0,271875","21,74331444",0,1,0
yieE,"0,22","17,26828597",0,1,0
chrR,"0,218694885","17,15157499",0,1,0
purP,"0,2877429","23,05901175",0,1,0
yieH,"0,3003003","24,08582995",0,1,0
cbrB,"0,337606838","27,07153236",0,1,0
cbrC,"0,316326531","25,37960333",0,1,0
yieK,"0,278008299","22,25439505",0,1,0
yieL,"0,283760684","22,73080536",0,1,0
bglH,"0,575139147","44,67367851",0,1,0
bglB,"0,434536447","34,4859943",0,1,0
bglF,"0,322151225","25,84552037",0,1,0
bglG,"0,430107527","34,15573182",0,1,0
phoU,"0,071625344","1,05123162",0,0,1
pstB,"0,094315245","4,216410761",0,1,0
pstA,"0,161616162","11,76790243",0,1,0
pstC,"0,145833333","10,15273132",0,1,0
pstS,"0,173871278","12,97773583",0,1,0
glmS,"0,031147541","-6,856153186",1,0,0
glmU,"0,010211524","-15,47406887",1,0,0
atpC,"0,138095238","9,333455558",0,1,0
atpD,"0,116413594","6,918628251",0,1,0
atpG,"0,138888889","9,418401974",0,1,0
atpA,"0,155642023","11,1646702",0,1,0
atpH,"0,134831461","8,981800849",0,1,0
atpF,"0,101910828","5,178949807",0,1,0
atpE,"0,195833333","15,06622904",0,1,0
atpB,"0,162990196","11,90534053",0,1,0
atpI,"0,304461942","24,42352605",0,1,0
rsmG,"0,350961538","28,11966842",0,1,0
mnmG,"0,215873016","16,89841791",0,1,0
mioC,"0,265765766","21,23089181",0,1,0
asnC,"0,298474946","23,93731298",0,1,0
asnA,"0,303121853","24,31492119",0,1,0
viaA,"0,305096419","24,47490121",0,1,0
ravA,"0,276553106","22,13343224",0,1,0
kup,"0,325842697","26,13967645",0,1,0
rbsD,"0,361904762","28,97136413",0,1,0
rbsA,"0,29814077","23,91009659",0,1,0
rbsC,"0,287784679","23,06244831",0,1,0
rbsB,"0,242424242","19,23939177",0,1,0
rbsK,"0,306451613","24,58453894",0,1,0
rbsR,"0,378650554","30,26307225",0,1,0
hsrA,"0,327731092","26,28982432",0,1,0
yieP,"0,3001443","24,07314685",0,1,0
hdfR,"0,182142857","13,77541494",0,1,0
yifE,"0,265486726","21,20740457",0,1,0
yifB,"0,2156476","16,8781469",0,1,0
ilvL,"0,242424242","19,23939177",0,1,0
ilvX,"0,058823529","-1,010035215",0,0,1
ilvG,"0,253187614","20,16468246",0,1,0
ilvM,"0,284090909","22,7580709",0,1,0
ilvE,"0,280645161","22,47312356",0,1,0
ilvD,"0,267423015","21,37023533",0,1,0
ilvA,"0,248543689","19,76698788",0,1,0
ilvY,"0,239373602","18,97481541",0,1,0
ilvC,"0,308943089","24,78576731",0,1,0
ppiC,"0,269503546","21,54480964",0,1,0
yifN,"0,251111111","19,98713574",0,1,0
rep,"0,179030663","13,47695707",0,1,0
gpp,"0,276094276","22,09525414",0,1,0
rhlB,"0,279620853","22,38822687",0,1,0
trxA,"0,196969697","15,1718531",0,1,0
rho,"0,004761905","-20,84336986",1,0,0
wecA,"0,326086957","26,15911023",0,1,0
wzzE,"0,29608405","23,74240688",0,1,0
wecB,"0,280282935","22,44311165",0,1,0
wecC,"0,232779097","18,39917749",0,1,0
rffG,"0,267790262","21,40107941",0,1,0
rffH,"0,274376417","21,95215265",0,1,0
wecD,"0,13037037","8,494832321",0,1,0
wecE,"0,240495137","19,07220752",0,1,0
wzxE,"0,244604317","19,4278223",0,1,0
wecF,"0,210185185","16,3846815",0,1,0
wzyE,"0,012564671","-13,96285363",1,0,0
wecG,"0,244264507","19,3984863",0,1,0
yifK,"0,242424242","19,23939177",0,1,0
aslB,"0,216019417","16,91157947",0,1,0
aslA,"0,323067633","25,9186249",0,1,0
hemY,"0,322472849","25,87118333",0,1,0
hemX,"0,269035533","21,50557394",0,1,0
hemD,"0,025641026","-8,469391606",1,0,0
hemC,"0,012738854","-13,86145793",1,0,0
cyaA,"0,134668237","8,964114091",0,1,0
cyaY,"0,274143302","21,93271374",0,1,0
yifL,"0,240196078","19,04625189",0,1,0
dapF,"0,04","-4,676800152",1,0,0
yigA,"0,324858757","26,06135468",0,1,0
xerC,"0,196209588","15,10122616",0,1,0
yigB,"0,220362622","17,30067229",0,1,0
uvrD,"0,303744799","24,36542263",0,1,0
yigE,"0,22875817","18,04560163",0,1,0
corA,"0,340694006","27,31471783",0,1,0
yigF,"0,42519685","33,78872431",0,1,0
yigG,"0,249343832","19,83567251",0,1,0
rarD,"0,489337823","38,51966451",0,1,0
yigI,"0,459401709","36,32780914",0,1,0
pldA,"0,351724138","28,17922444",0,1,0
recQ,"0,253005464","20,14912604",0,1,0
rhtC,"0,257648953","20,54464358",0,1,0
rhtB,"0,331723027","26,60650662",0,1,0
pldB,"0,31769306","25,48911029",0,1,0
yigL,"0,269662921","21,55816623",0,1,0
yigM,"0,271111111","21,67942776",0,1,0
metR,"0,267295597","21,35953093",0,1,0
metE,"0,25729443","20,51452319",0,1,0
ysgA,"0,321078431","25,75987244",0,1,0
udp,"0,31496063","25,27002333",0,1,0
rmuC,"0,260504202","20,78677271",0,1,0
ubiE,"0,044973545","-3,606791384",1,0,0
ubiJ,"0,156765677","11,27885212",0,1,0
ubiB,"0,006093845","-19,13298299",1,0,0
tatA,"0,262962963","20,99464163",0,1,0
tatB,"0,315891473","25,34471405",0,1,0
tatC,"0,325611326","26,12126472",0,1,0
tatD,"0,291187739","23,34190518",0,1,0
rfaH,"0,314928425","25,26743817",0,1,0
ubiD,"0,022088353","-9,666521984",1,0,0
fre,"0,216524217","16,95693808",0,1,0
fadA,"0,312714777","25,08957784",0,1,0
fadB,"0,270319635","21,61317849",0,1,0
pepQ,"0,31006006","24,87584132",0,1,0
yigZ,"0,273170732","21,85156172",0,1,0
trkH,"0,295454545","23,69101811",0,1,0
hemG,"0,003663004","-22,64401575",1,0,0
mobB,"0,231060606","18,24830939",0,1,0
mobA,"0,21025641","16,3911441",0,1,0
yihD,"0,151851852","10,77695334",0,1,0
srkA,"0,209726444","16,34303942",0,1,0
dsbA,"0,303030303","24,307497",0,1,0
yihF,"0,374563242","29,9490311",0,1,0
yihG,"0,370846731","29,66279644",0,1,0
polA,"0,095801938","4,407982507",0,1,0
yihA,"0,023696682","-9,106272554",1,0,0
yihI,"0,192156863","14,72296489",0,1,0
hemN,"0,262736536","20,97552335",0,1,0
yshB,"0,324324324","26,01878833",0,1,0
glnG,"0,237588652","18,81951351",0,1,0
glnL,"0,241904762","19,19441297",0,1,0
glnA,"0,212765957","16,618367",0,1,0
typA,"0,244517544","19,42033235",0,1,0
yihL,"0,372714487","29,80672769",0,1,0
yihM,"0,545361876","42,55715937",0,1,0
yihN,"0,545813586","42,58940825",0,1,0
ompL,"0,458874459","36,28896361",0,1,0
yihO,"0,513532764","40,27290297",0,1,0
yihP,"0,272727273","21,81453135",0,1,0
yihQ,"0,303878252","24,37623787",0,1,0
yihR,"0,466019417","36,81463917",0,1,0
yihS,"0,278582931","22,30211127",0,1,0
yihT,"0,235494881","18,63686597",0,1,0
yihU,"0,244147157","19,38835243",0,1,0
yihV,"0,23522854","18,61359475",0,1,0
yihW,"0,250636132","19,94646044",0,1,0
yihX,"0,225","17,71328442",0,1,0
yihY,"0,272623139","21,80583327",0,1,0
dtd,"0,264840183","21,15295592",0,1,0
yiiD,"0,325252525","26,09270594",0,1,0
yiiE,"0,460093897","36,37879338",0,1,0
yiiF,"0,502283105","39,45963276",0,1,0
fdhE,"0,259139785","20,67116845",0,1,0
fdoI,"0,254716981","20,29516259",0,1,0
fdoH,"0,256921373","20,48281459",0,1,0
fdoG,"0,26647001","21,29013675",0,1,0
fdhD,"0,31294964","25,10846405",0,1,0
yiiG,"0,493371212","38,81301767",0,1,0
frvR,"0,472841624","37,315117",0,1,0
frvX,"0,21101774","16,46017606",0,1,0
frvB,"0,255509642","20,36269559",0,1,0
frvA,"0,467561521","36,92789062",0,1,0
rhaM,"0,536507937","41,92412539",0,1,0
rhaD,"0,254143646","20,24627579",0,1,0
rhaS,"0,225806452","17,7847486",0,1,0
rhaR,"0,274440518","21,95749704",0,1,0
rhaT,"0,224154589","17,63827661",0,1,0
sodA,"0,283413849","22,70215875",0,1,0
kdgT,"0,24796748","19,71748342",0,1,0
yiiM,"0,29037037","23,27486666",0,1,0
cpxA,"0,27874818","22,31582798",0,1,0
cpxR,"0,290414878","23,27851844",0,1,0
cpxP,"0,221556886","17,40720751",0,1,0
fieF,"0,266888151","21,32529123",0,1,0
pfkA,"0,205607477","15,96770677",0,1,0
sbp,"0,231313131","18,27050162",0,1,0
cdh,"0,228835979","18,05246285",0,1,0
tpiA,"0,200520833","15,5005205",0,1,0
yiiQ,"0,311666667","25,00524983",0,1,0
yiiR,"0,446712018","35,39042067",0,1,0
yiiS,"0,666666667","51,07525571",0,1,0
uspD,"0,564102564","43,89138675",0,1,0
fpr,"0,254350736","20,2639377",0,1,0
glpX,"0,264094955","21,09014758",0,1,0
glpK,"0,276341948","22,11586457",0,1,0
glpF,"0,239952719","19,02512295",0,1,0
zapB,"0,260162602","20,75784675",0,1,0
rraA,"0,242798354","19,27176517",0,1,0
menA,"0,293419633","23,5246948",0,1,0
hslU,"0,241741742","19,18029171",0,1,0
hslV,"0,271186441","21,6857302",0,1,0
ftsN,"0,207291667","16,12149011",0,1,0
cytR,"0,264132554","21,09331771",0,1,0
priA,"0,090950432","3,776675641",0,1,0
rpmE,"0,051643192","-2,296755518",0,0,1
yiiX,"0,249589491","19,85674629",0,1,0
metJ,"0,150943396","10,68341786",0,1,0
metB,"0,278208441","22,27101762",0,1,0
metL,"0,24702014","19,63601586",0,1,0
metF,"0,283950617","22,74648857",0,1,0
katG,"0,279688216","22,39381277",0,1,0
yijE,"0,264900662","21,15805083",0,1,0
yijF,"0,233009709","18,4193956",0,1,0
gldA,"0,262681159","20,97084686",0,1,0
fsaB,"0,286576169","22,96298489",0,1,0
frwA,"0,239808153","19,01256821",0,1,0
frwC,"0,303703704","24,36209197",0,1,0
frwB,"0,22741433","17,92698036",0,1,0
pflD,"0,270234987","21,60608981",0,1,0
pflC,"0,250284414","19,9163254",0,1,0
frwD,"0,301169591","24,1564723",0,1,0
yijO,"0,255868545","20,39325238",0,1,0
eptC,"0,347174164","27,82342417",0,1,0
ppc,"0,293740573","23,55094782",0,1,0
argE,"0,263020833","20,99952707",0,1,0
argC,"0,299502488","24,02094751",0,1,0
argB,"0,316602317","25,40171338",0,1,0
argH,"0,29985444","24,04957594",0,1,0
oxyR,"0,288671024","23,13532254",0,1,0
sthA,"0,247680228","19,69279109",0,1,0
fabR,"0,287037037","23,00092931",0,1,0
yijD,"0,355555556","28,47797507",0,1,0
trmA,"0,292461399","23,44626374",0,1,0
btuB,"0,319783198","25,65636734",0,1,0
murI,"0,006993007","-18,16927168",1,0,0
murB,"0,009718173","-15,83087441",1,0,0
birA,"0,031055901","-6,881075138",1,0,0
coaA,"0,016824395","-11,77922323",1,0,0
tufB,"0,146835443","10,25742451",0,1,0
secE,"0,010416667","-15,33033826",1,0,0
nusG,"0,014652015","-12,82250177",1,0,0
rplK,"0,009324009","-16,12812595",1,0,0
rplA,"0,031205674","-6,840373332",1,0,0
rplJ,"0,006024096","-19,21326655",1,0,0
rplL,0,"-172,1619602",1,0,0
rpoB,"0,001737404","-27,69214838",1,0,0
rpoC,"0,010179924","-15,49644362",1,0,0
yjaZ,"0,322222222","25,85118592",0,1,0
thiH,"0,252204586","20,08068677",0,1,0
thiG,"0,20233463","15,66758725",0,1,0
thiS,"0,223880597","17,61394693",0,1,0
thiF,"0,26984127","21,57311022",0,1,0
thiE,"0,248427673","19,75702334",0,1,0
thiC,"0,256329114","20,4324459",0,1,0
rsd,"0,243186583","19,30534357",0,1,0
nudC,"0,251937984","20,05788944",0,1,0
hemE,"0,011267606","-14,76047015",1,0,0
nfi,"0,279761905","22,39992279",0,1,0
yjaG,"0,197969543","15,26460576",0,1,0
hupA,"0,285714286","22,89197793",0,1,0
yjaH,"0,306034483","24,55080618",0,1,0
zraP,"0,262910798","20,99023753",0,1,0
zraS,"0,283261803","22,68959749",0,1,0
zraR,"0,2586727","20,63155125",0,1,0
purD,"0,248837209","19,79219171",0,1,0
purH,"0,269811321","21,57060097",0,1,0
yjaA,"0,130208333","8,477001862",0,1,0
yjaB,"0,141891892","9,73788627",0,1,0
metA,"0,121505376","7,50358952",0,1,0
aceB,"0,155430712","11,14315912",0,1,0
aceA,"0,203065134","15,73472243",0,1,0
aceK,"0,197466897","15,21799802",0,1,0
arpA,"0,172839506","12,87721368",0,1,0
iclR,"0,35030303","28,06821644",0,1,0
metH,"0,229641694","18,12346609",0,1,0
yjbB,"0,285539216","22,8775473",0,1,0
pepE,"0,307246377","24,64877659",0,1,0
rluF,"0,281786942","22,56765281",0,1,0
yjbD,"0,377289377","30,15857513",0,1,0
lysC,"0,295555556","23,69926602",0,1,0
pgi,"0,255757576","20,38380593",0,1,0
yjbE,"0,46090535","36,43854322",0,1,0
yjbF,"0,286384977","22,94723855",0,1,0
yjbG,"0,216802168","16,9818979",0,1,0
yjbH,"0,236528374","18,72708624",0,1,0
yjbT,"0,301075269","24,14880996",0,1,0
psiE,"0,238442822","18,89387793",0,1,0
xylE,"0,402439024","32,07602471",0,1,0
malG,"0,269360269","21,53280019",0,1,0
malF,"0,251132686","19,98898278",0,1,0
malE,"0,249370277","19,83794139",0,1,0
malK,"0,222222222","17,4664758",0,1,0
lamB,"0,240119314","19,03958781",0,1,0
malM,"0,312703583","25,08867759",0,1,0
yjbI,"0,1600253","11,60817823",0,1,0
ubiC,"0,174698795","13,05818962",0,1,0
ubiA,"0,017182131","-11,61884284",1,0,0
plsB,"0,012788779","-13,83262504",1,0,0
dgkA,"0,276422764","22,12258866",0,1,0
lexA,"0,02134647","-9,936484521",1,0,0
dinF,"0,230434783","18,19327714",0,1,0
yjbJ,"0,261904762","20,90525058",0,1,0
zur,"0,364341085","29,16014335",0,1,0
yjbL,"0,062745098","-0,350693138",0,0,1
yjbM,"0,124293785","7,818943278",0,1,0
dusA,"0,309248555","24,81040905",0,1,0
pspG,"0,242798354","19,27176517",0,1,0
qorA,"0,257113821","20,49917377",0,1,0
dnaB,"0,011299435","-14,73992408",1,0,0
alr,"0,22962963","18,12240355",0,1,0
tyrB,"0,306532663","24,59109193",0,1,0
yjbS,"0,019607843","-10,60151157",1,0,0
aphA,"0,273109244","21,8464283",0,1,0
yjbQ,"0,244604317","19,4278223",0,1,0
yjbR,"0,218487395","17,13299839",0,1,0
uvrA,"0,25256819","20,1117669",0,1,0
ssb,"0,001862197","-27,22590934",1,0,0
yjcB,"0,322695035","25,88890812",0,1,0
yjcC,"0,496534342","39,04276618",0,1,0
soxS,"0,234567901","18,55583556",0,1,0
soxR,"0,195698925","15,05372125",0,1,0
yjcD,"0,277037037","22,1736792",0,1,0
yjcE,"0,267272727","21,35760946",0,1,0
yjcF,"0,167053364","12,30903904",0,1,0
actP,"0,265454545","21,20469538",0,1,0
yjcH,"0,257142857","20,50164167",0,1,0
acs,"0,232261358","18,35376284",0,1,0
nrfA,"0,228253305","18,00106392",0,1,0
nrfB,"0,28042328","22,45474111",0,1,0
nrfC,"0,248511905","19,76425812",0,1,0
nrfD,"0,24137931","19,14888605",0,1,0
nrfE,"0,25376733","20,21417",0,1,0
nrfF,"0,255208333","20,33703223",0,1,0
nrfG,"0,216080402","16,91706117",0,1,0
gltP,"0,270167428","21,60043175",0,1,0
yjcO,"0,224637681","17,68114969",0,1,0
fdhF,"0,226256983","17,82463587",0,1,0
mdtP,"0,226312202","17,82952282",0,1,0
mdtO,"0,216861598","16,98723326",0,1,0
mdtN,"0,278100775","22,26207597",0,1,0
ytcA,"0,413043478","32,87658383",0,1,0
yjcS,"0,388217523","30,99514778",0,1,0
alsK,"0,31827957","25,53607274",0,1,0
alsE,"0,181034483","13,6693473",0,1,0
alsC,"0,220183486","17,28467562",0,1,0
alsA,"0,313763862","25,17390987",0,1,0
alsB,"0,413461538","32,90805349",0,1,0
alsR,"0,389450056","31,08916626",0,1,0
rpiB,"0,26","20,74407395",0,1,0
yjdP,"0,293939394","23,56720749",0,1,0
phnP,"0,247694335","19,69400395",0,1,0
phnO,"0,170114943","12,61062788",0,1,0
phnN,"0,197132616","15,18697818",0,1,0
phnM,"0,217238347","17,02104458",0,1,0
phnL,"0,204111601","15,83074642",0,1,0
phnK,"0,225296443","17,73956372",0,1,0
phnJ,"0,242316785","19,23009018",0,1,0
phnI,"0,218779343","17,15913481",0,1,0
phnH,"0,218803419","17,16128967",0,1,0
phnG,"0,231788079","18,31221934",0,1,0
phnF,"0,246556474","19,59610696",0,1,0
phnE,"0,251879699","20,05290446",0,1,0
phnD,"0,175024582","13,08982285",0,1,0
phnC,"0,212927757","16,6329851",0,1,0
yjdN,"0,20045045","15,49402676",0,1,0
yjdM,"0,31547619","25,31139891",0,1,0
crfC,"0,320771646","25,73536629",0,1,0
yjcZ,"0,228668942","18,03773255",0,1,0
proP,"0,29075183","23,30615954",0,1,0
pmrR,"0,288888889","23,15322558",0,1,0
basS,"0,258241758","20,59498051",0,1,0
basR,"0,266068759","21,25638695",0,1,0
eptA,"0,301703163","24,19980536",0,1,0
adiC,"0,335575486","26,91121558",0,1,0
adiY,"0,559055118","43,53277724",0,1,0
adiA,"0,268518519","21,46220698",0,1,0
melR,"0,206820682","16,07852877",0,1,0
melA,"0,247787611","19,70202283",0,1,0
melB,"0,359353024","28,77332045",0,1,0
yjdF,"0,238095238","18,86362739",0,1,0
fumB,"0,240437158","19,06717626",0,1,0
dcuB,"0,284862043","22,82170599",0,1,0
dcuR,"0,322222222","25,85118592",0,1,0
dcuS,"0,244485294","19,41754843",0,1,0
yjdI,"0,489177489","38,50799399",0,1,0
yjdJ,"0,340659341","27,3119902",0,1,0
yjdK,"0,292929293","23,48456951",0,1,0
yjdO,"0,390804598","31,19241527",0,1,0
lysU,"0,41831357","33,27280117",0,1,0
dtpC,"0,298353909","23,92745629",0,1,0
cadA,"0,387802607","30,96348272",0,1,0
cadB,"0,534082397","41,75039359",0,1,0
cadC,"0,516569201","40,49186577",0,1,0
yjdQ,"0,545454545","42,56377565",0,1,0
yjdC,"0,243055556","19,29401277",0,1,0
dsbD,"0,274440518","21,95749704",0,1,0
cutA,"0,294985251","23,65268841",0,1,0
dcuA,"0,307219662","24,64661804",0,1,0
aspA,"0,22407794","17,6314714",0,1,0
fxsA,"0,295597484","23,70268937",0,1,0
yjeH,"0,282418457","22,6198899",0,1,0
groS,"0,010204082","-15,47933255",1,0,0
groL,"0,00667881","-18,4919865",1,0,0
yjeI,"0,265536723","21,21161343",0,1,0
yjeJ,"0,513793103","40,29168549",0,1,0
epmB,"0,170068027","12,60602266",0,1,0
efp,"0,074074074","1,418735065",0,0,1
ecnA,"0,198412698","15,30566183",0,1,0
ecnB,"0,340136054","27,27080678",0,1,0
sugE,"0,283018868","22,66952349",0,1,0
blc,"0,25093633","19,97217095",0,1,0
ampC,"0,223104056","17,54493848",0,1,0
frdD,"0,308333333","24,73655934",0,1,0
frdC,"0,194444444","14,93683025",0,1,0
frdB,"0,258503401","20,61718634",0,1,0
frdA,"0,270867883","21,65907476",0,1,0
epmA,"0,217791411","17,07064326",0,1,0
yjeM,"0,525615436","41,14286125",0,1,0
yjeN,"0,311111111","24,96052104",0,1,0
yjeO,"0,238095238","18,86362739",0,1,0
mscM,"0,266245487","21,27125365",0,1,0
psd,"0,035087719","-5,834683906",1,0,0
rsgA,"0,024691358","-8,775325975",1,0,0
orn,"0,014652015","-12,82250177",1,0,0
yjeV,"0,185185185","14,06530527",0,1,0
queG,"0,25","19,8919474",0,1,0
nnr,"0,249354005","19,83654532",0,1,0
tsaE,"0,015151515","-12,57114779",1,0,0
amiB,"0,25186846","20,05194318",0,1,0
mutL,"0,242965368","19,28621248",0,1,0
miaA,"0,211356467","16,49086168",0,1,0
hfq,"0,258899676","20,65080558",0,1,0
hflX,"0,270101483","21,59490846",0,1,0
hflK,"0,273015873","21,83863244",0,1,0
hflC,"0,268656716","21,4738013",0,1,0
yjeT,"0,207070707","16,1013393",0,1,0
purA,"0,193995381","14,89492037",0,1,0
nsrR,"0,244131455","19,38699635",0,1,0
rnr,"0,148239148","10,40355631",0,1,0
rlmB,"0,241803279","19,18562258",0,1,0
yjfI,"0,36318408","29,07052959",0,1,0
yjfJ,"0,353361946","28,3070258",0,1,0
yjfK,"0,425757576","33,83067533",0,1,0
yjfL,"0,441102757","34,97438033",0,1,0
yjfM,"0,283255086","22,68904252",0,1,0
yjfC,"0,226804124","17,87304116",0,1,0
aidB,"0,208487085","16,23037831",0,1,0
yjfN,"0,351449275","28,15776233",0,1,0
bsmA,"0,33030303","26,49396849",0,1,0
yjfP,"0,236","18,68097692",0,1,0
ulaR,"0,173280423","12,92019945",0,1,0
ulaG,"0,205633803","15,97011399",0,1,0
ulaA,"0,232474964","18,37250375",0,1,0
ulaB,"0,183006536","13,85789613",0,1,0
ulaC,"0,217204301","17,01798994",0,1,0
ulaD,"0,219662058","17,23808767",0,1,0
ulaE,"0,211695906","16,52159477",0,1,0
ulaF,"0,280931587","22,49684732",0,1,0
yjfY,"0,344202899","27,59046485",0,1,0
rpsF,"0,002525253","-25,17181345",1,0,0
priB,"0,031746032","-6,694783646",1,0,0
rpsR,"0,030701754","-6,977931647",1,0,0
rplI,"0,16","11,60563284",0,1,0
yjfZ,"0,506918239","39,79511355",0,1,0
ytfA,"0,380597015","30,41235307",0,1,0
ytfB,"0,302034429","24,2266981",0,1,0
fklB,"0,247987118","19,71917118",0,1,0
cycA,"0,218683652","17,15056945",0,1,0
ytfE,"0,236802413","18,75098765",0,1,0
ytfF,"0,240165631","19,04360879",0,1,0
qorB,"0,220673635","17,32843506",0,1,0
ytfH,"0,233595801","18,47075007",0,1,0
cpdB,"0,382201646","30,53528758",0,1,0
cysQ,"0,423751687","33,68055054",0,1,0
ytfI,"0,169329073","12,53342122",0,1,0
ytfJ,"0,432432432","34,32918544",0,1,0
ytfK,"0,31884058","25,58097236",0,1,0
ytfL,"0,251488095","20,0194023",0,1,0
msrA,"0,244131455","19,38699635",0,1,0
tamA,"0,222029988","17,44935766",0,1,0
tamB,"0,256878307","20,47915323",0,1,0
ytfP,"0,312865497","25,10169822",0,1,0
chpS,"0,226190476","17,8187494",0,1,0
chpB,"0,264957265","21,1628189",0,1,0
ppa,"0,003766478","-22,45361297",1,0,0
ytfQ,"0,21107628","16,46548047",0,1,0
ytfR,"0,174318031","13,02118907",0,1,0
ytfT,"0,230019493","18,15673136",0,1,0
yjfF,"0,1937751","14,87434917",0,1,0
fbp,"0,227227227","17,91044645",0,1,0
mpl,"0,226346434","17,8325522",0,1,0
yjgA,"0,219202899","17,1970324",0,1,0
pmbA,"0,266075388","21,25694465",0,1,0
cybC,"0,202185792","15,6538981",0,1,0
nrdG,"0,234408602","18,54190032",0,1,0
nrdD,"0,258999532","20,65927474",0,1,0
treC,"0,160628019","11,66876807",0,1,0
treB,"0,248945148","19,80145784",0,1,0
treR,"0,242616034","19,25599026",0,1,0
mgtL,"0,592592593","45,90587178",0,1,0
mgtA,"0,26807564","21,42503895",0,1,0
ridA,"0,206718346","16,06918957",0,1,0
pyrI,"0,19047619","14,56524303",0,1,0
